Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Mr.	Cahse	Edgar		D	FL14	2019	11/15/2019	8216692
	Cain	John		C	MA01	2019	11/12/2019	10029989
	Caldarera	Joseph Matthew		C	NY11	2019	11/25/2019	10029977
	Caldwell	James Andrew		C	CA24	2019	9/4/2019	9115338
	Call	Jason		C	WA02	2019	12/13/2019	10031231
Hon.	Calvert	Ken		O	CA42	2019	7/24/2020	10037029
Hon.	Calvert	Ken		X	CA42	2019	4/15/2020	30008751
	Cammack	Kat		C	FL03	2019	5/12/2020	10035708
	Cammack	Kat		X	FL03	2019	1/17/2020	8216919
	Campa-Najjar	Ammar		C	CA50	2019	5/20/2019	9114749
	Canning	Doyle		C	OR04	2019	8/23/2019	10029124
	Cannon	Tina		X	UT01	2019	9/10/2019	30006141
	Cannon	Tina		X	UT01	2019	10/10/2019	30006180
Ms.	Cannon	Tina Marie Parkinson		C	UT01	2019	10/6/2019	10029364
Mr.	Cano	Christian Christian Mr	Jr	C	NC09	2019	5/15/2019	10027804
Hon.	Capuano	Michael E.		T	MA07	2019	1/26/2019	10025024
Hon.	Carbajal	Salud O.		A	CA24	2019	7/15/2020	10036929
Hon.	Carbajal	Salud O.		O	CA24	2019	7/15/2020	10036928
Hon.	Carbajal	Salud O.		X	CA24	2019	4/15/2020	30008772
	Carbonaro	Anthony M.		D	MI12	2019	8/5/2019	9115231
Hon.	Cárdenas	Tony		O	CA29	2019	8/13/2020	10038100
Hon.	Cárdenas	Tony		X	CA29	2019	4/15/2020	30008775
	Cardnell	Elisa		C	TX02	2019	5/15/2019	10027776
	Cardnell	Elisa		X	TX02	2019	5/16/2019	30005689
	Cargile	Mike		D	CA35	2019	1/2/2020	8216882
	Carl	Jerry Lee	Jr.	C	AL01	2019	5/15/2019	10027121
	Carlucci	David		C	NY17	2019	4/5/2020	10034692
	Carrigan	Michael Xavier		C	OH05	2019	4/14/2020	10031123
	Carrizales	Joshua Daniel		C	TX20	2019	10/10/2019	10029561
Hon.	Carson	André		O	IN07	2019	8/7/2020	10037730
Hon.	Carson	André		X	IN07	2019	4/15/2020	30008794
	Carter	Deandre Antwan		D	NC01	2019	3/19/2019	40001462
Hon.	Carter	Earl Leroy		O	GA01	2019	8/3/2020	10035465
Hon.	Carter	Earl Leroy		P	GA01	2019	6/5/2019	20011796
Hon.	Carter	Earl Leroy		P	GA01	2019	7/19/2019	20012028
Hon.	Carter	Earl Leroy		P	GA01	2019	8/5/2019	20012110
Hon.	Carter	Earl Leroy		P	GA01	2019	9/18/2019	20012340
Hon.	Carter	Earl Leroy		P	GA01	2019	11/4/2019	20012553
Hon.	Carter	Earl Leroy		X	GA01	2019	4/15/2020	30008799
	Carter	Jill P.		C	MD07	2019	1/22/2020	10033485
Hon.	Carter	John R.		O	TX31	2019	8/11/2020	10037389
Hon.	Carter	John R.		X	TX31	2019	4/15/2020	30008801
Hon.	Cartwright	Matt		A	PA08	2019	9/30/2020	8217666
Hon.	Cartwright	Matt		O	PA08	2019	8/11/2020	8217496
Hon.	Cartwright	Matt		X	PA08	2019	4/15/2020	30008804
	Casady	Nancy Lee		C	CA52	2019	11/21/2019	8216723
	Casady	Nancy Lee		D	CA52	2019	9/11/2019	9115374
Hon.	Case	Ed		O	HI01	2019	8/12/2020	10038354
Hon.	Case	Ed		X	HI01	2019	4/15/2020	30008805
Hon.	Casten	Sean		O	IL06	2019	8/12/2020	10037057
Hon.	Casten	Sean		X	IL06	2019	4/15/2020	30008810
	Castillo	Hector L Dr		D	NJ05	2019	3/9/2020	8217070
	Castillo	Jose		C	FL09	2019	5/18/2021	10040533
	Castillo	Jose Alfredo		D	FL09	2019	11/22/2019	8216762
	Castle	Jaime		C	OH02	2019	2/24/2020	8217003
Hon.	Castor	Kathy		O	FL14	2019	8/12/2020	10037307
Hon.	Castor	Kathy		P	FL14	2019	1/29/2019	20011059
Hon.	Castor	Kathy		P	FL14	2019	8/6/2019	20012112
Hon.	Castor	Kathy		P	FL14	2019	8/21/2019	20012202
Hon.	Castor	Kathy		X	FL14	2019	4/15/2020	30008812
	Castorani	John		C	AL01	2019	11/4/2019	10029855
	Castorani	John		X	AL01	2019	11/7/2019	30006217
Hon.	Castro	Joaquin		O	TX20	2019	8/21/2020	8217595
Hon.	Castro	Joaquin		X	TX20	2019	4/15/2020	30008815
	Catella	Anthony		X	IL14	2019	10/30/2019	30006200
	Catella	Anthony L.		C	IL14	2019	12/3/2019	10029789
	Cavell	David F.		C	MA04	2019	2/15/2020	10033644
	Cavell	David F.		X	MA04	2019	11/13/2019	8216673
Hon.	Chabot	Steve		O	OH01	2019	7/30/2020	10037153
Hon.	Chabot	Steve		X	OH01	2019	4/15/2020	30008824
	Champion	Wendell		C	TX18	2019	10/14/2019	10029692
	Champion	Wendell		D	TX18	2019	9/5/2019	40001633
	Chase	Claire		C	NM02	2019	11/25/2019	10029434
	Chase	Claire		X	NM02	2019	9/18/2019	30006154
	Cheek	Jamie		C	UT01	2019	3/28/2020	10029556
	Cheek	Jamie		D	UT01	2019	10/17/2019	9115495
	Chen	Jay		D	CA39	2019	11/18/2019	8216690
Hon.	Cheney	Elizabeth		O	WY00	2019	8/13/2020	10038118
Hon.	Cheney	Elizabeth		X	WY00	2019	4/15/2020	30008847
	Chevalier	Keli		C	TX22	2019	2/11/2020	10033618
	Chevalier	Keli		W	TX22	2019	2/12/2020	7688
	Chong	Kirk		C	FL24	2019	3/17/2019	10025207
	Christie	Jennifer		C	IN05	2019	7/5/2019	10028682
Ms.	Christophe	Sandra		C	LA05	2019	11/8/2019	10029934
Hon.	Chu	Judy		O	CA27	2019	8/12/2020	10036528
Hon.	Chu	Judy		P	CA27	2019	1/21/2019	20011005
Hon.	Chu	Judy		P	CA27	2019	2/24/2019	20011135
Hon.	Chu	Judy		P	CA27	2019	3/15/2019	20011285
Hon.	Chu	Judy		P	CA27	2019	4/15/2019	20011461
Hon.	Chu	Judy		P	CA27	2019	5/15/2019	20011623
Hon.	Chu	Judy		P	CA27	2019	6/14/2019	20011843
Hon.	Chu	Judy		P	CA27	2019	9/5/2019	20012276
Hon.	Chu	Judy		P	CA27	2019	10/1/2019	20012403
Hon.	Chu	Judy		P	CA27	2019	12/16/2019	20013775
Hon.	Chu	Judy		X	CA27	2019	4/15/2020	30008859
	Church	Jason		C	WI07	2019	12/30/2019	10032349
	Church	Jason		X	WI07	2019	10/28/2019	9115515
Hon.	Cicilline	David N.		O	RI01	2019	8/13/2020	10038492
Hon.	Cicilline	David N.		X	RI01	2019	4/15/2020	30008863
	Cirincione	Russell		D	NJ06	2019	5/16/2019	40001495
Hon.	Cisneros	Gilbert		A	CA39	2019	10/14/2020	10039057
Hon.	Cisneros	Gilbert		O	CA39	2019	8/13/2020	10037328
Hon.	Cisneros	Gilbert		P	CA39	2019	2/13/2019	20011113
Hon.	Cisneros	Gilbert		P	CA39	2019	3/8/2019	20011260
Hon.	Cisneros	Gilbert		P	CA39	2019	4/16/2019	20011435
Hon.	Cisneros	Gilbert		P	CA39	2019	5/14/2019	20011624
Hon.	Cisneros	Gilbert		P	CA39	2019	6/18/2019	20011797
Hon.	Cisneros	Gilbert		P	CA39	2019	7/12/2019	20011984
Hon.	Cisneros	Gilbert		P	CA39	2019	8/19/2019	20012126
Hon.	Cisneros	Gilbert		P	CA39	2019	9/11/2019	20012253
Hon.	Cisneros	Gilbert		P	CA39	2019	10/16/2019	20012445
Hon.	Cisneros	Gilbert		P	CA39	2019	11/15/2019	20012581
Hon.	Cisneros	Gilbert		P	CA39	2019	12/11/2019	20012735
Hon.	Cisneros	Gilbert		X	CA39	2019	4/15/2020	30008865
	Cisneros	Jessica		C	TX28	2019	7/1/2019	10028618
	Clark	Anthony		C	IL07	2019	4/30/2019	9114561
Hon.	Clark	Katherine M.		O	MA05	2019	8/12/2020	10037757
Hon.	Clark	Katherine M.		P	MA05	2019	1/22/2019	20011047
Hon.	Clark	Katherine M.		P	MA05	2019	2/12/2019	20011139
Hon.	Clark	Katherine M.		P	MA05	2019	2/28/2019	20011219
Hon.	Clark	Katherine M.		P	MA05	2019	4/4/2019	20011396
Hon.	Clark	Katherine M.		P	MA05	2019	6/26/2019	20011897
Hon.	Clark	Katherine M.		P	MA05	2019	7/2/2019	20011920
Hon.	Clark	Katherine M.		P	MA05	2019	7/22/2019	20012035
Hon.	Clark	Katherine M.		P	MA05	2019	7/31/2019	20012084
Hon.	Clark	Katherine M.		P	MA05	2019	9/10/2019	20012292
Hon.	Clark	Katherine M.		P	MA05	2019	10/1/2019	20012400
Hon.	Clark	Katherine M.		P	MA05	2019	12/11/2019	20012739
Hon.	Clark	Katherine M.		X	MA05	2019	4/15/2020	30008869
Hon.	Clarke	Yvette D.		O	NY09	2019	8/13/2020	10038615
Hon.	Clarke	Yvette D.		X	NY09	2019	4/15/2020	30008873
Mr.	Clausen	Cassidy Allen-Jones		C	OR04	2019	10/3/2019	10029598
Mr.	Clauss	Matthew Corey		C	MI05	2019	8/16/2019	10029171
	Clay	Nathan		D	CO07	2019	12/16/2019	8216889
Hon.	Clay	Wm. Lacy		O	MO01	2019	5/19/2020	8217311
Hon.	Clay	Wm. Lacy		X	MO01	2019	4/15/2020	30008877
Hon.	Cleaver	Emanuel		O	MO05	2019	8/12/2020	10038035
Hon.	Cleaver	Emanuel		X	MO05	2019	4/15/2020	30008879
	Clemmer	Eli Dantzler		D	NH02	2019	1/29/2020	8216938
	Clemmer	Eli Dantzler		D	NH02	2019	1/29/2020	40002856
	Cleveland	Shenita 'Shae'		C	TX30	2019	12/12/2019	10031243
Dr.	Clifford	Bill		A	KS01	2019	5/11/2020	10034800
Dr.	Clifford	Bill		C	KS01	2019	4/4/2020	10033615
Hon.	Cline	Benjamin Lee		O	VA06	2019	8/9/2020	10036856
Hon.	Cline	Benjamin Lee		X	VA06	2019	4/15/2020	30008883
Ms.	Cline	Natalie		C	WV01	2019	4/23/2020	10035294
	Cloud	Michael		O	TX27	2019	8/13/2020	10036991
	Cloud	Michael		X	TX27	2019	4/15/2020	30008886
Hon.	Clyburn	James E.		O	SC06	2019	7/22/2020	10036755
Hon.	Clyburn	James E.		X	SC06	2019	4/15/2020	30008888
Ms.	Cobb	Tedra		C	NY21	2019	5/15/2019	10027154
	Cody	Wacey Alpha		D	TX11	2019	3/20/2019	9114484
Hon.	Coffman	Mike		T	CO06	2019	1/31/2019	9114347
	Cohen	Edward G.		D	NV02	2019	4/7/2020	40002958
Hon.	Cohen	Steve		A	TN09	2019	8/1/2021	10042120
Hon.	Cohen	Steve		O	TN09	2019	8/13/2020	10036178
Hon.	Cohen	Steve		P	TN09	2019	1/8/2019	20010976
Hon.	Cohen	Steve		P	TN09	2019	7/3/2019	20011935
Hon.	Cohen	Steve		P	TN09	2019	9/12/2019	20012306
Hon.	Cohen	Steve		X	TN09	2019	4/15/2020	30008897
	Cohn	Alan Michael		C	FL15	2019	10/9/2019	10029667
Mr.	Coldiron	Chip Winter		A	IN03	2019	5/18/2020	10036074
Mr.	Coldiron	Chip Winter		C	IN03	2019	5/9/2020	10030010
Mr.	Coldiron	Chip Winter		D	IN03	2019	11/18/2019	40001718
Mr.	Cole	Marqus A.		C	GA07	2019	5/15/2019	10027630
Hon.	Cole	Tom		O	OK04	2019	8/13/2020	10036006
Hon.	Cole	Tom		P	OK04	2019	4/29/2019	9114564
Hon.	Cole	Tom		P	OK04	2019	5/22/2019	9114799
Hon.	Cole	Tom		X	OK04	2019	4/15/2020	30008899
Hon.	Coleman	Bonnie Watson		O	NJ12	2019	7/1/2020	8217354
Hon.	Coleman	Bonnie Watson		X	NJ12	2019	4/15/2020	30008903
	Coleman	Jeff		C	AL02	2019	12/12/2019	10029377
	Coleman	Jeff		X	AL02	2019	9/13/2019	30006145
	Coleman	Kim		C	UT04	2019	10/9/2019	10029657
	Collias	Gina Rockey		C	NC10	2019	6/24/2019	10028552
Mr.	Collick	John William	Jr.	C	VA03	2019	7/20/2020	10037036
Mr.	Collick	John William	Jr.	D	VA03	2019	5/15/2019	9114686
Hon.	Collins	Chris		T	NY27	2019	10/30/2019	9115527
Hon.	Collins	Doug		O	GA09	2019	8/12/2020	10035397
Hon.	Collins	Doug		X	GA09	2019	4/15/2020	30008906
	Collins	Frederick (Rick) G.		C	AL01	2019	11/28/2019	10031126
	Collins	Genevieve D.		X	TX32	2019	9/9/2019	9115360
Ms.	Collins	Genevieve D.		A	TX32	2019	1/14/2020	10032453
Ms.	Collins	Genevieve D.		C	TX32	2019	1/14/2020	10032346
	Collins	Joe		C	CA43	2019	5/30/2019	9114926
	Collins	Joshua		C	WA10	2019	6/15/2019	10028525
	Collins	Kina Isis		C	IL07	2019	8/9/2019	10028460
	Collins	Kina Isis		X	IL07	2019	6/14/2019	30005954
	Collins	Susan		W		2019		8216737
	Collis	Noel		C	MN07	2019	2/10/2020	8216966
	Collis	Noel		X	MN07	2019	10/11/2019	9115479
	Colvin	Nick		A	MI03	2019	11/15/2019	10029813
	Colvin	Nick		C	MI03	2019	10/16/2019	10029710
	Colvin	Nick		X	MI03	2019	7/16/2019	9115151
Hon.	Comer	James		O	KY01	2019	8/13/2020	10037392
Hon.	Comer	James		P	KY01	2019	1/10/2020	8216871
Hon.	Comer	James		X	KY01	2019	4/15/2020	30008909
Hon.	Comstock	Barbara J Honorable		P	VA10	2019	1/1/2019	20010925
Hon.	Comstock	Barbara J Honorable		T	VA10	2019	3/31/2019	10025044
Hon.	Comstock	Barbara J Honorable		X	VA10	2019	1/9/2019	30005016
Hon.	Conaway	K. Michael		O	TX11	2019	8/12/2020	10035501
Hon.	Conaway	K. Michael		P	TX11	2019	1/3/2019	20010922
Hon.	Conaway	K. Michael		P	TX11	2019	3/4/2019	20011085
Hon.	Conaway	K. Michael		P	TX11	2019	3/5/2019	20011244
Hon.	Conaway	K. Michael		P	TX11	2019	4/2/2019	20011362
Hon.	Conaway	K. Michael		P	TX11	2019	5/6/2019	20011612
Hon.	Conaway	K. Michael		P	TX11	2019	7/8/2019	20011937
Hon.	Conaway	K. Michael		P	TX11	2019	8/5/2019	20012046
Hon.	Conaway	K. Michael		P	TX11	2019	9/17/2019	20012318
Hon.	Conaway	K. Michael		P	TX11	2019	10/8/2019	20012439
Hon.	Conaway	K. Michael		P	TX11	2019	11/12/2019	20012595
Hon.	Conaway	K. Michael		P	TX11	2019	12/16/2019	20013776
Hon.	Conaway	K. Michael		X	TX11	2019	4/15/2020	30008914
	Conaway	Robert Dean		C	CA08	2019	1/6/2020	8216846
	Conforti	Christine Marie		A	NJ04	2019	8/27/2019	10029278
	Conforti	Christine Marie		C	NJ04	2019	8/26/2019	10029247
	Conforti	Christine Marie		D	NJ04	2019	9/5/2019	9115364
Hon.	Connolly	Gerald E.		O	VA11	2019	7/31/2020	10037011
Hon.	Connolly	Gerald E.		P	VA11	2019	1/11/2019	20010997
Hon.	Connolly	Gerald E.		P	VA11	2019	4/10/2019	20011436
Hon.	Connolly	Gerald E.		P	VA11	2019	4/27/2019	20011534
Hon.	Connolly	Gerald E.		P	VA11	2019	7/2/2019	20011922
Hon.	Connolly	Gerald E.		P	VA11	2019	10/3/2019	20012414
Hon.	Connolly	Gerald E.		X	VA11	2019	4/15/2020	30008919
	Connolly	Matthew D.		C	PA17	2019	1/16/2020	10032458
	Conole	Francis		C	NY24	2019	5/14/2019	10027734
Hon.	Cook	Paul		O	CA08	2019	8/11/2020	10038221
Hon.	Cook	Paul		X	CA08	2019	4/15/2020	30008925
	Cookingham	Kevin		C	CA16	2019	7/24/2019	10028770
	Cooper	James L.	III	D	GA08	2019	3/3/2020	8217041
Hon.	Cooper	Jim		O	TN05	2019	8/13/2020	10037928
Hon.	Cooper	Jim		X	TN05	2019	4/15/2020	30008929
	Cooper	Scott		C	NC02	2019	6/10/2019	10027477
	Cooper	Scott		X	NC02	2019	5/16/2019	30005556
	Cornejo	David Neil		D	HI02	2019	10/9/2019	40001678
	Cornwell	Stephen		C	NY22	2019	8/16/2019	9115305
Hon.	Correa	Jose Luis (Lou) Mr		O	CA46	2019	8/29/2020	10035164
Hon.	Correa	Jose Luis (Lou) Mr		X	CA46	2019	4/15/2020	30008933
	Cortes Barragan	Rodolfo		C	CA40	2019	10/31/2019	10029841
Hon.	Costa	James M.		X	CA16	2019	4/15/2020	30008934
Hon.	Costa	Jim M.		O	CA16	2019	8/13/2020	10037960
Hon.	Costello	Ryan A.		T	PA06	2019	1/31/2019	9114346
Mrs.	Cottrell	Dana		C	FL11	2019	4/27/2019	10026331
	Courser	Amy Ryan		D	OR05	2019	1/8/2020	40001815
	Courser	Amy Ryan		X	OR05	2019	10/2/2019	30006171
Hon.	Courtney	Joe		O	CT02	2019	8/5/2020	10036670
Hon.	Courtney	Joe		X	CT02	2019	4/15/2020	30008938
	Covert	Michael		C	SC01	2019	2/6/2019	10025152
Mr.	Cowen	Martin Lindsey	III	A	GA13	2019	5/13/2019	10027470
Mr.	Cowen	Martin Lindsey	III	C	GA13	2019	5/2/2019	10026479
	Cox	Chris		C	SC01	2019	4/6/2020	8217124
	Cox	Chris		X	SC01	2019	8/16/2019	9115294
	Cox	Donald Raymond		C	NC03	2019	5/30/2019	9114927
Mr.	Cox	Terrance John (Tj)		X	CA21	2019	4/15/2020	30008942
	Cox	Thomas Phillip		D	VA01	2019	1/13/2020	40001819
Mr.	Cox	TJ John (Tj)		O	CA21	2019	8/13/2020	10036495
Mr.	Cox	TJ John (Tj)		P	CA21	2019	11/27/2019	20012643
	Crafts	Dale		C	ME02	2019	2/21/2020	8217001
Hon.	Craig	Angela Dawn		O	MN02	2019	8/13/2020	8217537
Hon.	Craig	Angela Dawn		P	MN02	2019	7/12/2019	9115136
Hon.	Craig	Angela Dawn		P	MN02	2019	9/26/2019	9115439
Hon.	Craig	Angela Dawn		X	MN02	2019	4/15/2020	30008944
Hon.	Cramer	Kevin		E	ND00	2019	1/30/2019	9114341
Hon.	Crawford	Eric A. "Rick"		O	AR01	2019	8/12/2020	10038266
Hon.	Crawford	Eric A. "Rick"		X	AR01	2019	4/15/2020	30008949
Hon.	Crenshaw	Daniel		A	TX02	2019	12/7/2020	10039338
Hon.	Crenshaw	Daniel		A	TX02	2019	3/24/2021	10039603
Hon.	Crenshaw	Daniel		O	TX02	2019	8/13/2020	10038658
Hon.	Crenshaw	Daniel		X	TX02	2019	4/15/2020	30008952
	Creviere	Jean-Michel		D	MI02	2019	9/23/2019	40001657
	Cripe	Mark		C	CA25	2019	5/30/2019	10028217
Hon.	Crist	Charlie		O	FL13	2019	7/17/2020	10036886
Hon.	Crist	Charlie		X	FL13	2019	4/15/2020	30008954
Hon.	Crow	Jason		A	CO06	2019	11/24/2020	10039309
Hon.	Crow	Jason		O	CO06	2019	8/13/2020	10037723
Hon.	Crow	Jason		X	CO06	2019	4/15/2020	30008959
Hon.	Crowley	Joseph		T	NY14	2019	4/3/2019	10025036
Hon.	Crowley	Joseph		X	NY14	2019	1/9/2019	30005013
	Crumpacker	Jimmy		A	OR02	2019	5/16/2020	10035921
	Crumpacker	Jimmy		C	OR02	2019	4/18/2020	10032444
	Crumpacker	Jimmy		X	OR02	2019	1/24/2020	30007322
	Cruz	Erin		D	CA36	2019	2/24/2020	40002879
	Cruz	Israel		D	NY14	2019	8/26/2019	40001625
	Cruz	Israel Ortega		C	NY14	2019	10/24/2019	10029780
Mrs.	Cruz	Johsira C.		C	GA04	2019	3/9/2020	8217066
Hon.	Cuellar	Henry		O	TX28	2019	6/10/2020	10034989
Hon.	Cuellar	Henry		X	TX28	2019	4/15/2020	30008961
Hon.	Culberson	John Abney		T	TX07	2019	2/1/2019	9114345
	Cummings	John C.		C	NY14	2019	9/22/2019	10029185
	Cummings	John C.		X	NY14	2019	9/4/2019	30006122
	Cunningham	Angela		W	WI01	2019	5/6/2020	7759
Hon.	Cunningham	Joe		O	SC01	2019	8/13/2020	10038219
Hon.	Cunningham	Joe		X	SC01	2019	4/15/2020	30008965
	Cunningham	Logan S.		D	SC01	2019	7/8/2019	9115119
	Cunningham	Logan S.		D	SC01	2019	7/17/2019	40001578
	Cunningham	Ryan Barrett		C	CA52	2019	10/22/2019	10029766
Hon.	Curbelo	Carlos		T	FL26	2019	5/6/2019	10025066
Hon.	Curbelo	Carlos		X	FL26	2019	1/30/2019	30005036
	Curtis	Clint		C	FL06	2019	7/31/2019	9115220
Hon.	Curtis	John		O	UT03	2019	8/13/2020	10034966
Hon.	Curtis	John		X	UT03	2019	4/15/2020	30008970
	Curtis	Jon		D	TX31	2019	6/18/2019	9115074
	Cutcher	William L.		D	CO02	2019	12/6/2019	8216794
	Da Rosa	Victor Garcia		C	FL21	2019	8/18/2019	10028532
	Da Rosa	Victor Garcia		X	FL21	2019	6/19/2019	30005988
	D'Abrosca	Peter		C	NC07	2019	11/5/2019	10029886
	Dalrymple	Jon	Jr.	D	NJ05	2019	7/3/2019	40001564
	Daly	Andrew Oren		C	TX35	2019	11/13/2019	10029755
	Daniel	Stephen		C	TX06	2019	8/9/2019	10029004
	Daniels	Teddy		C	PA08	2019	12/8/2019	10031217
	D'Arrigo	Melanie		C	NY03	2019	10/13/2019	10029057
	D'Arrigo	Melanie		X	NY03	2019	8/20/2019	30006103
	D'Arrigo	Melanie		X	NY03	2019	10/16/2019	30006189
Mr.	Darwish	Rush		C	IL03	2019	12/2/2019	8216779
	Daugherty	Kimberly Marie		D	VA05	2019	8/12/2019	40001605
	Daugherty	Kimberly Marie		W	VA05	2019		8216863
	Daugherty	Kimberly Marie		X	VA05	2019	9/20/2019	9115408
Hon.	Davids	Sharice		O	KS03	2019	8/12/2020	10036742
Hon.	Davids	Sharice		X	KS03	2019	4/15/2020	30008995
Hon.	Davidson	Warren		A	OH08	2019	8/20/2020	10038765
Hon.	Davidson	Warren		A	OH08	2019	3/25/2021	10039607
Hon.	Davidson	Warren		A	OH08	2019	4/19/2021	10039725
Hon.	Davidson	Warren		O	OH08	2019	8/15/2020	10038714
Hon.	Davidson	Warren		X	OH08	2019	4/15/2020	30008996
	Davis	Christy		C	KS01	2019	1/3/2020	10032373
Hon.	Davis	Danny K.		O	IL07	2019	8/13/2020	10038382
Hon.	Davis	Danny K.		X	IL07	2019	4/15/2020	30009000
	Davis	Morris D.		C	NC11	2019	1/1/2020	10032361
	Davis	Roderick		C	NC12	2019	6/26/2019	10028599
Hon.	Davis	Rodney		O	IL13	2019	7/2/2020	10036589
Hon.	Davis	Rodney		X	IL13	2019	4/15/2020	30009006
Hon.	Davis	Susan A.		O	CA53	2019	8/7/2020	10035321
Hon.	Davis	Susan A.		P	CA53	2019	2/7/2019	20011093
Hon.	Davis	Susan A.		P	CA53	2019	4/9/2019	20011387
Hon.	Davis	Susan A.		P	CA53	2019	7/9/2019	20011872
Hon.	Davis	Susan A.		P	CA53	2019	7/30/2019	20012034
Hon.	Davis	Susan A.		P	CA53	2019	11/22/2019	20012623
Hon.	Davis	Susan A.		X	CA53	2019	4/15/2020	30009009
	Davis	Wendy		A	TX21	2019	8/12/2020	10037955
	Davis	Wendy		C	TX21	2019	10/19/2019	10029678
	Davis	Wendy		X	TX21	2019	9/9/2019	9115362
	De La Cruz Hernandez	Monica		C	TX15	2019	4/22/2020	10035231
	De La Fuente	Ricardo		C	CA21	2019	1/6/2020	10032395
	De La Fuente	Ricardo		C	CA53	2019	12/23/2019	10032317
	De La Fuente	Ricardo		C	TX27	2019	1/11/2020	10032432
	De La Fuente	Ricardo		W	CA53	2019	1/8/2020	6667
	De Luca	Francis X.		C	NC03	2019	3/29/2019	10025397
Hon.	Dean	Madeleine		O	PA04	2019	8/13/2020	10037825
Hon.	Dean	Madeleine		X	PA04	2019	4/15/2020	30009014
	Dean	Robert Vance		D	GA08	2019	2/26/2020	8217017
	Debello	James		C	CA52	2019	1/23/2020	10031121
	Debello	James		X	CA52	2019	12/2/2019	30006250
	Deegan	Donna		C	FL04	2019	3/11/2020	10034718
	Deegan	Donna		X	FL04	2019	12/12/2019	8216812
Hon.	DeFazio	Peter A.		O	OR04	2019	7/28/2020	10036174
Hon.	DeFazio	Peter A.		X	OR04	2019	4/15/2020	30009019
Hon.	DeGette	Diana		O	CO01	2019	5/26/2020	10035698
Hon.	DeGette	Diana		X	CO01	2019	4/15/2020	30009023
Hon.	Delaney	John K.		X	MD06	2019	2/12/2019	9114384
Hon.	DeLauro	Rosa L.		O	CT03	2019	8/5/2020	10036980
Hon.	DeLauro	Rosa L.		X	CT03	2019	4/15/2020	30009026
Hon.	DelBene	Suzan K.		O	WA01	2019	8/10/2020	10035289
Hon.	DelBene	Suzan K.		P	WA01	2019	1/15/2019	20010939
Hon.	DelBene	Suzan K.		P	WA01	2019	2/18/2019	20011096
Hon.	DelBene	Suzan K.		P	WA01	2019	3/15/2019	20011247
Hon.	DelBene	Suzan K.		P	WA01	2019	4/12/2019	20011381
Hon.	DelBene	Suzan K.		P	WA01	2019	5/8/2019	20011611
Hon.	DelBene	Suzan K.		P	WA01	2019	6/15/2019	20011777
Hon.	DelBene	Suzan K.		P	WA01	2019	7/16/2019	20011949
Hon.	DelBene	Suzan K.		P	WA01	2019	8/14/2019	20012107
Hon.	DelBene	Suzan K.		P	WA01	2019	9/15/2019	20012247
Hon.	DelBene	Suzan K.		P	WA01	2019	10/15/2019	20012413
Hon.	DelBene	Suzan K.		P	WA01	2019	11/14/2019	20012549
Hon.	DelBene	Suzan K.		P	WA01	2019	12/15/2019	20012686
Hon.	DelBene	Suzan K.		X	WA01	2019	4/15/2020	30009027
Hon.	Delgado	Antonio		O	NY19	2019	8/7/2020	10036689
Hon.	Delgado	Antonio		X	NY19	2019	4/15/2020	30009028
	Delgado	Jorge		C	MD01	2019	10/1/2019	10029575
	Delices	Patrick		D	NY15	2019	11/14/2019	8216693
	DeMaio	Carl		C	CA50	2019	12/1/2019	10029169
	Demaio	Carl		X	CA50	2019	9/10/2019	9115361
Hon.	Demings	Valdez 'Val'		O	FL10	2019	8/13/2020	10038419
Hon.	Demings	Valdez 'Val'		X	FL10	2019	4/15/2020	30009036
Hon.	Denham	Jeff		T	CA10	2019	4/26/2019	10025077
Hon.	Denham	Jeff		X	CA10	2019	1/11/2019	9114293
	Denney	Audrey L.		C	CA01	2019	4/24/2019	10026222
Mr.	Dennis	John		C	CA12	2019	10/24/2019	10029785
	Depalma	Raffaele Santino		C	MA05	2019	4/17/2019	10025981
	Depasquale	Eugene		C	PA10	2019	7/26/2019	10028854
	Desantis	Edward J.		A	PA16	2019	11/4/2019	10029878
	Desantis	Edward J.		C	PA16	2019	11/4/2019	10029876
Hon.	Desaulnier	Mark		O	CA11	2019	7/30/2020	10037166
Hon.	Desaulnier	Mark		X	CA11	2019	4/15/2020	30009043
Hon.	DesJarlais	Scott		O	TN04	2019	9/3/2020	10038934
Hon.	DesJarlais	Scott		X	TN04	2019	4/15/2020	30009044
Hon.	Deutch	Theodore E.		O	FL22	2019	8/13/2020	10037670
Hon.	Deutch	Theodore E.		P	FL22	2019	2/27/2019	20011114
Hon.	Deutch	Theodore E.		P	FL22	2019	8/4/2019	20012043
Hon.	Deutch	Theodore E.		X	FL22	2019	4/15/2020	30009046
Mr.	Devor	Thomas Christian		W	TX07	2019	4/7/2020	7716
	Diaz	Ruben Rev	Sr.	C	NY15	2019	5/15/2019	10026260
Hon.	Diaz-Balart	Mario		A	FL25	2019	5/11/2021	8218018
Hon.	Diaz-Balart	Mario		O	FL25	2019	7/24/2020	10037078
Hon.	Diaz-Balart	Mario		X	FL25	2019	4/15/2020	30009053
	Dibono	Matthew C.		D	NY06	2019	5/16/2019	40001497
	DiBono	Matthew C.		D	NY06	2019	5/24/2019	9114896
	DiBono	Matthew C.		W	NY06	2019	7/8/2019	6624
